Question,A,B,C,D,Answer
"እዚ ስልጣን እዚ ኸምዚ ዝስዕብ ናይ ገበን ሕጊ ኣለዎ - ""ሓደ ሰብ ከምዚ ዝኣመሰለ ተግባር ኣብ ዝፍጸመሉ እዋን ብሰንኪ ኣእምሮኣዊ ሕማም ወይ ጕድለት ንጌጋ ኣካይዳኡ ናይ ምርዳእ ወይ ኣካይዳኡ ምስ ሕጊ ናይ ምስምማዕ ዓቕሚ እንተድኣ ስኢኑ ብገበን ተሓታቲ ኣይኰነን ። "" ሓደ መዓልቲ ድሕሪ ቐትሪ ሓደ ተኸሳሲ ነቲ ወዲ ሓሙሽተ ዓመት ወዲ ሓዉ ይከናኸኖ ነበረ። ኣብ ደገ ኺጻወቱ ኸለዉ እቲ ተኸሳሲ ነታ ዅዕሶ ኣብ ልዕሊ ርእሲ ወዲ ሓዉ ደርበያ፣ እታ ዅዕሶ ኸኣ ናብ ጐደና ተጠቕሊሉ ነበረ። እቲ ወዲ ሓብቱ ብተፈጥሮኡ ደድሕሪ እታ ዅዕሶ እናጐየየ ኸደ በቲ መዕቈሪ ማይ ግን ተጋጨወ እሞ ኣብ መገዲ ወደቐ። ምስ ወደቐ እቲ ወዲ ሓብቱ ዓካሪቶኡ ስለ ዝዘርግሐ ኪትንስእ ኣይከኣለን። ድሕሪ እተወሰነ እዋን ሓንቲ ዓባይ ናይ ጐሓፍ ማኪና እናጐየየት ነቲ ወዲ ሓብቱ ቐተለቶ ። እቲ ተኸሳሲ ንዅነታት ወዲ ሓዉ እኳ እንተ ረኣዮ ንኼድሕኖ ግን ዋላ ሓንቲ ጻዕሪ ኣይገበረን። ድሕርዚ እቲ ተኸሳሲ ብዘይ ፍቓድ ሰብ ብምቕታል ተኸስሰ ። ኣብ ቤት ፍርዲ ምስ ቀረበ እቲ ተኸሳሲ ወዲ ሓዉ ኣብ ጥቓ እታ ጐሓፍ ዝዓይነታ ማኪና ኺወድቕ ምስ ረኣየ ኣዝዩ ስለ ዝሰምበደ ክሳዕ ዚድንጒ ኺንቀሳቐስ ከም ዘይከኣለ መስከረ። ደድሕሪ ምስክርነት እቲ ተኸሳሲ ሓደ ኽኢላ ምስክር እቲ ተኸሳሲ ዝገለጾ ዓይነት ምላሽ ብሓቂ ዜሰምብድ ፍጻመ ኼጋጥም ከሎ ዘይተለምደ ኸም ዘይኰነ መስከረ ። እቶም ዳኛታት ንምስክርነት እቲ ተኸሳሲን ክኢላ ምስክርኡን ዚኣምኑ እንተ ዀይኖም ካብዚ ዚስዕብ እቲ ዝበለጸ መከላኸሊ እቲ ተኸሳሲ ኣየናይ እዩ?",እቲ ተኸሳሲ ንግዜኡ ጽላለ ይሳቐ ነበረ ።,እቲ ተኸሳሲ ነቲ ገበን ንምፍጻም ዜድሊ ኣእምሮኣዊ ዅነታት ኣይነበሮን ።,እቲ ተኸሳሲ ስጕምቲ ዘይምውሳዱ ብፍታው ኣይኰነን ።,ገበናዊ ተሓታቲ እቲ ተኸሳሲ በቲ መራሕ ማኪና ተተኪኡ እዩ ።,C
ሓደ ናይ ምጽሓፍ ሕጹይ መክሲካዊ-ኣመሪካዊ ኢዩ ኣብቲ ምርጫ ንኽዕወት ከኣ ብዙሓት መክሲካውያን ተሳተፍቲ ከም ዘድልዮም ኢዩ ዝእምት። ከም ውጽኢት ናይዚ ድማ ኣካያዲ ናይቲ ወፈራ ንነፍሲ ወከፍ እተመዝገበ መክሲካዊ ድምጺ ዘቕርብ ሰብ ስምን ቤት ጽሕፈትን ናይቲ ሕጹይ ዝሓዘ ስታር ክሰድድ ወሰነ። ብዙሓት ደቀባት መክሲኮ እንግሊዝኛ ናይ ምንባብን ምጽሓፍን ክእለት ስለ ዘይብሎም ኣካያዲ እቲ ወፈራ ብዙሓት ካብቶም ተሳተፍቲ ስምን ቤት ጽሕፈትን ናይቲ ሕጹይ ኣብቲ ዕንቊ ምጽሓፍ ከም ዘጸግሞም ኢዩ ዝኣምን። ከም ውጽኢት ናይዚ ድማ እቲ ኣካያዲ ስራሕ ናይቲ ወፈራ ነቶም ተሳተፍቲ ነቲ ስታር ኣብቲ ዕንቊ ብኸመይ ከም ዝውዕልዎ ንምሕባር ሰፊሕ ወፈራ መራኸቢ ብዙሓን ገበረ። ቅድሚ እቲ ምርጫ ሓሙሽተ ወርሒ ኣቐዲሙ ሓደ ብዓል ስልጣን ምርጫ ነቲ ኮሚተ ወፈራ እቲ ሕጹይ እቲ ናይ ንብዓት ስታር ምስ ሕጊ መንግስቲ ኸም ዘይሰማማዕ ሓበሮ። እታ ብዓል ስልጣን ኣብታ ዝጸሓፈታ ደብዳበ ናይ መንግስቲ ናይ ምርጫ ሰበ - ስልጣን እቶም ክመርጹ ዝኽእሉ ሰባት ስም ናይቲ ሕጹይ ብቀለብ ክጽሕፉ ኣድላዪ ኢዩ ዝብል ኣረኣእያ ከም ዘለዎም ገለጸት ። ስለዚ እቲ ስታር ምስ ሕጊ ኸም ዘይሰማማዕ ደምደመት ። ድሕሪ ሰለስተ ሰሙን እቲ ሕጹይ ኣብ ፈደራላዊ ቤት ፍርዲ ኣውራጃ ንሕጊ መንግስቲ ዚህብዎ ትርጕም ንሕገ መንግስቲ ሕቡራት መንግስትታት ኣመሪካ ኸም ዚጥሕስ ብምግላጽ ኣንጻር ሰበ ስልጣን ምርጫ መንግስቲ ኽሲ ኣቕረበ። ካብዚ ዚስዕብ እንተ ተመስሪቱ ነቲ ብዓል ስልጣን ምርጫ ነቲ ሕጊ ዝሃቦ ትርጕም ዚድግፍ ዝሓየለ ሕገ-መንግስታዊ መጐተ ዜቕርብ ኣየናይ እዩ?,ካብቶም ብእንግሊዝኛ ክእለት ዘይብሎም እተመዝገቡ መክሲካውያን ኣመሪካውያን ተሳተፍቲ ካብቲ ኣብ ቀረባ እዋን እተገብረ ምርጫታት ብጠቕላላ ትሕቲ 1 ሚእታዊት ናይ መንግስቲ ተሳተፍቲ ኢዮም ።,መንግስቲ ዘውጽኦ ሕጊ ነፍሲ ወከፍ ናይ ድምጺ ዳስ ነቲ ድምጺ ንምጽሓፍ ዘኽእል ቀለቤት ብርዒ ክዕጠቕ ይሓትት ።,መብዛሕትኡ ኣብ ጽሑፍ ዚሰፈረ ድምጺ ንዅሉ ድምጺ ንምቝጻር ዜድሊ ግዜ ስለ ዚውስኽ ነዚ ድምጺ እዚ ብሓደ ዓይነት መገዲ ምሃብ ኣድላዪ እዩ።,ኣቐዲምካ እተሓትመ ስታር ዘለዎ ናይ ድምጺ ምትላል ተኽእሎ ኣጸቢቑ ዝሰፍሐ ኢዩ።,D
"ሓደ ሰብኣይ ዋና እቲ ኣብ ሓንቲ ኸተማ እተሃንጸ ሓድሽ ሆቴል እዩ ነይሩ ። ብ15 መጋቢት ሓደ ሸያጢ ኣቕሑ ሆቴል ተሌፎን ደወለሉ ። እቲ ሸያጢ ነቲ ሰብኣይ ኣብ ሆቴሉ 1,000 መጥፍኢ ሓዊ ኺሸጦ ሓሳብ ኣቕረበ ። እቲ ሸያጢ ነቲ ሰብኣይ እቲ መጥፍኢ ሓዊ ዜውጽኦ ዋጋ 35,000 ዶላር (ወይ ኣብ ነፍሲ ወከፈን 35 ዶላር) ኪኸውን ምዃኑ ነገሮ፣ እዚ ኸኣ ድሕሪ እቲ መጥፍኢ ሓዊ 90 መዓልቲ ዚኽፈል እዩ። እቲ ሸያጢ መጥፍኢ ሓዊ ኻብ 15 ሚያዝያ ኣብ ዘይመልእ ግዜ ኸም ዚገጣጠም ተመባጽዐ። ብ16 መጋቢት እቲ ሰብኣይ ነቲ ሸያጢ ደዊሉ ተቐበሎ ። ንጽብሒቱ እቲ ሰብኣይ ነዚ ዝስዕብ መዘኻኸሪ ናብቲ ሸያጢ ከምዚ ኢሉ ለኣኾ - ""ድሕሪ ምሻጠይ ሸውዓተ መዓልቲ ዝኸውን ናይ ጥረ ገንዘብ ክፍሊት 15 ሚእታዊት ቅጽዓት ክወስድ በጃኹም ተኣዘዝዎ ። "" እቲ ሸያጢ ብ20 መጋቢት ደብዳበ እቲ ሰብኣይ ተቐበለ ። ብ1 ሚያዝያ እቲ ሸያጢ ነቲ ሰብኣይ ከምዚ ዝስዕብ ብምባል ተሌግራም ለኣኸሉ - ""ኣብ ግብሪ ክውዕል ዝኽእል ውዕል ከም ዘይብልና ንጹር ኢዩ። ብ15 ሚያዝያ ወይ ኣብ ካልእ እዋን መጥፍኢ ሓዊ ኣየብጽሓንን እየ ። ""እቲ ሰብኣይ ውዕል ብምፍራሱ ኣንጻር እቲ ሸያጢ ኽሲ ኣምጽአ። እቲ ሸያጢ ነቲ ኣብ ትሕቲ ዩሲ ዘሎ ናይ ምትላል ሕጊ ኸም እተጣበቐሉ ገለጸ። ብዛዕባ መከላኸሊ እቲ ሸያጢ ኻብ ኵሉ ንላዕሊ ቕኑዕ ዝዀነ መግለጺ ኣየናይ እዩ?",እቲ ሸያጢ ውዕል ከም እተመስረተ ንምሕባር እቲ ሰብኣይ ዝጸሓፎ መዘኻኸሪ እኹል ስለ ዘይነበረ እቲ ሸያጢ ዘቕረቦ መጐተ ቅኑዕ ኢዩ ።,እቲ ሸያጢ ዘቕረቦ መዘኻኸሪ ምስቲ ናይቲ ሸያጢ ብኣፍ ዘቕረቦ ዕድመ ስለ ዘይሰማማዕ እቲ ሸያጢ ዘቕረቦ መጐተ ቅኑዕ ኢዩ ።,እቲ ሸያጢ ነቲ እቲ ሰብኣይ ዘቕረቦ መዘኻኸሪ ኣብ ውሽጢ እተወሰነ እዋን ምላሽ ስለ ዘይሃበ እቲ ሸያጢ ዘቕረቦ መጐተ ቕኑዕ ኣይኰነን።,ኣብ ትሕቲ ዩ. ሲ. ሲ. ሕጊ ምትላል ኣብቲ ኣብ መንጎ ነጋዶ እተገብረ ስምምዓት ስለ ዘይውዕል እቲ ሸያጢ ዚከላኸለሉ መገዲ ቕኑዕ ኣይኰነን።,A
ክልተ ኸተማታት ንኺሓብራ ዝቐረበ ሕቶ ቕድሚ ምቕራቡ እቲ ዓቃብ ሕጊ እቲ ስጕምቲ ዝዀነ ይኹን ሕጋዊ ወይ ቅዋማዊ መሰናድዎ ኸም ዘይጥሕስ ዚገልጽ ምኽሪ ዚህብ ርእይቶ ሃበ ። ድሕርዚ እቲ እማመ ኣብቲ ዕንቊ ተመርመረ ኣብ ክልቲአን ከተማታት ከኣ በቶም ተሳተፍቲ ተቐባልነት ረኸበ። ድሕሪ እቲ ምርጫ ግን እቲ ሕብረት ብወግዒ ቕድሚ ምፍጻሙ ካብ ሓንቲ ኻብተን ከተማታት ዝመጹ ኽልተ ከፈልቲ ግብሪ ንሓድነት እቲ እማመ ብምቅዋም ሓድነት ከም ዚህልወና ንምግባር ክሲ ኣቕረቡ ። እቲ ጕዳይ ኣብ ላዕለዋይ ቤት ፍርዲ መንግስቲ በጽሐ ኣብ ትሕቲ ሕጊ መንግስትን ፈደራላዊ ሕግን ከኣ ቅዋማዊ ዀይኑ ተረኽበ። ድሕርዚ እቶም ከሳቲ ነዚ ጕዳይ እዚ ብላዕለዋይ ቤት ፍርዲ ሕቡራት መንግስታት ኣመሪካ ክምርምሮ ዝቐረበ ጥርዓን ኣቕረቡ ። እቲ ቤት ፍርዲ,እቲ ጕዳይ ብናጻ መንግስቲ ስለ እተወሰነ ነቲ ጕዳይ ኣይሰምዖን ።,ነቲ ጕዳይ ኣይሰምዖን ይኸውን እንተዀነ ግን ናብ ፈደራላዊ ቤት ፍርዲ ኣውራጃ ተመሊሱ ክኸውን ይኽእል ኢዩ።,ነቲ ምስ ፈደራላዊ ጕዳያት ዚተሓሓዝ ጕዳያት እኳ እንተ ሰምዐ ብዛዕባ ጕዳይ መንግስቲ ግና ኪውስን ፍቓደኛ ኣይኰነን።,ኣብቲ እቲ ዓቃብ ሕጊ ዚህቦ ምኽሪ ተመርኲስካ ነቲ ጕዳይ ብዋጋኡ ኣይትሰምዖ።,A
ፖሊስ ሓደ ዜተኣማምን ሓበሬታ ዚህብ ሰብኣይ ካብ ቤቱ ኮከይን ይሸይጥ ከም ዘሎ ሞቕሽሽ ተቐበለ ። ድሕርዚ እቶም ሰበ - ስልጣን ናይ ምንዳይ ትእዛዝ ዝወጸሉ ምኽንያት ዝሕብር ኵነታት ዝገልጽ ሰነድ ናብ ዳኛ ኣቕረቡ ። እቲ ዳኛ ኣብ ኣድራሻ እቲ ሰብኣይ ወልፊ ሓሽሽ ንኺረኽቡ ዚእዝዝ ትእዛዝ ኣውጽአ ። ኣባላት ፖሊስ ናብ ቤት እቲ ሰብኣይ ከይዶም ደወል ማዕጾ ደወሉ ። ዋላ ሓደ ሰብ ምስ ዘይመለሰ ፖሊስ ኣተዉ እሞ ናብቲ መንበሪ ኣተዉ ። ነቲ ኣብ ቀዳማይ ደርቢ ዝነበረ ኽፍልታት ምስ መርመርዎ ዜእምን መርትዖ ኣይረኸቡን ፣ ድሕሪኡ ናብ ደገ ወጺኦም ናብ ካልኣይ ደርቢ እቲ መንበሪ ዚወስድ እተፈልየ መእተዊ ረኣዩ ። ናብቲ መደያይቦ ደየቡ እሞ ናብ ላዕለዋይ መደቀሲ ኣተዉ ። ኣብ ውሽጢ እቲ ኽፍሊ እቶም ገላዉ ኮከይን ኣብ ሓደ ኣከዳድና ደቂሱ ረኸብዎ ። እቶም ገላዉ ነቲ መደቀሲ ኽፍሎም ምንዳይ ኪቕጽሉ ኸለዉ እቲ ተኸሳሲ ናብቲ ኽፍሊ ኣተወ ። እቶም ኣባላት ፖሊስ ነቲ ተኸሳሲ እቲ ሰብኣይ እንተ ዀይኑ ሓተትዎ ። እቲ ተኸሳሲ መንነቱ ገለጸ እሞ ኣብ መደቀሲኡ ኸም ዘለዉን ኣብ ካልኣይ ደርቢ እቲ መንበሪ ኸም ዘሎን ንፖሊስ ነገሮም። እቲ ተኸሳሲ እቲ ሰብኣይ ኣብ ቀዳማይ ደርቢ ኸም ዚነብር መንበሪኡ ኸኣ ካብ ቤት እቲ ተኸሳሲ እተፈልየ ምዃኑ ገለጸሉ ። ይኹን እምበር እቲ ተኸሳሲ ኣብ ትሕቲ ቐይዲ ብምእታው ኮከይን ከም ዘለዎ ተኸስሰ ። እቲ ተኸሳሲ ኮከይን ናብ መርትዖ ኸይኣቱ ጥርዓኑ ኣቕረበ ። ሓሳብ እቲ ተኸሳሲ ኪኸውን ኣለዎ,እቲ ትእዛዝ ነቲ ተኸሳሲ ስም ስለ ዘይሃቦ እዩ ።,እቲ ትእዛዝ ብዛዕባ እቲ ኺምርመር ዘለዎ ኸባቢ ብንጹር ስለ ዘይገለጸ እዩ ።,ኣባላት ፖሊስ ናብ መንበሪ እቲ ተኸሳሲ ኺኣትዉ ኸለዉ መንበሪ እቲ ሰብኣይ ይፍትሹ ኸም ዘለዉ ገይሮም ስለ ዝኣመኑ ነጸግዎ።,እቲ ትእዛዝ ተቐባልነት ስለ ዝነበሮን ብቑዕ ምኽንያት ስለ እተዋህቦን ተኸልከለ ።,C
"ሓደ ዓብዪ ድኳን ንኽልተ ሰሙን ዚኣክል ንምሕዳስ ምስ ተዓጽወ ከም ብሓድሽ ተኸፍተ። ንጽብሒቱ ሓንቲ ሰበይቲ ናብ ዕዳጋ ኽትከይድ ከላ ብሃንደበት ወደቐት እግራ ድማ ተሰበረት ። ድሕሪኡ እታ ሰበይቲ ብሰንኪ ብሕታዊ ጕድኣት ነቲ ዓብዪ ድኳን ከሰሰቶ ። እታ ሰበይቲ ኣብ ክዳና ኣብ ሓንቲ ኻብተን መተሓላለፊታት ደቂሳ ዝነበረት ሰንኬሎ ቐለም ከም እተጋጨወት ነገረታ። ኣብ ቤት ፍርዲ ምስ ቀረበ እታ ሰበይቲ ናብ ዕዳጋ ኪኸይድ ከሎ ብርቱዕ ድምጺ ኸም ዝሰምዐ ግልጽ ኢሉ ነታ ሰበይቲ ኣብ ባይታ ኽትወድቕ ከም ዝረኣያ ንምምስካር ካልእ ዓማዊል ደወለት። ካብ እግሪ እታ ሰበይቲ ሒደት ሜትሮ ርሒቑ ኣብ ዚርከብ ጥርሑ ሰንኬሎ ቕብኣ ኸም ዝረኣየ እውን መስከረ። እቲ ዓማዊል መስቀላዊ መርመራ ምስ ተገብረሉ ምስ ዓቃብ ሕጊ እቲ ዓብዪ ድኳን ኪከራኸር ጀመረ። እቲ ዓማዊል እታ ሰበይቲ ዝወደቐትሉ ምኽንያት እንታይ ምዃኑ ምስ ተሓትተ ""ኣብቲ ሰንኬሎ ስለ ዝወደቐት ወደቐት "" በለ ። መስቀላዊ መርመራ ምስ ገበረ ግን እታ ሰበይቲ ኣብ ሳንኬሎ ኽትጐዓዝ ከም ዘይረኣያ ተኣመነ። ድሕርዚ ዓቃብ ሕጊ ናይቲ ዓብዪ ድኳን ነታ ዓማዊል ከምዚ ዝስዕብ ኢላ ሓተታ - ""እታ ሰበይቲ ኣብ ሰንኬሎ ኽትጐዓዝ ከላ እንተ ዘይረኣኻያ ብሰንኪ እዚ ኸም ዝወደቐት ከመይ ጌርካ ትፈልጥ?"" እታ ዓማዊል ከኣ ""እታ ምሳይ ዕዳጋ እትዕድግ ዝነበረት ዓርከይ ጸኒሓ እታ ሰበይቲ በቲ ሰንኬሎ ኽትጐዓዝ ከላ ኸም ዝረኣየት ነገረትኒ "" ኢላ መለሰትለይ ። ዓቃብ ሕጊ እቲ ዓብዪ ድኳን ነቲ ዓማዊል ዝሃቦ ናይ መወዳእታ መልሲ ኺምልሰሉ ይንቀሳቐስ ። እቲ ዳኛ ንምንቅስቓስ እቲ ተኸሳሲ እንተ ኣዐዊርዎን መልሲ እቲ ዓማዊል ደው ኪብል እንተ ፈቒዱሉን ከምኡ ኪኸውን ዚኽእል ስለ ዝዀነ ኪኸውን ይኽእል እዩ",መልሲ እቲ ዓማዊል በቲ ዓቃብ ሕጊ እቲ ዓብዪ ድኳን ዘቕረቦ ሕቶ ተዓዲሙ እዩ ።,እቲ ዓማዊል ዝሃቦ መልሲ ኣብ ፍልጠት እተመርኰሰ ኢዩ ነይሩ ።,እቲ ዓማዊል ዝሃቦ መልሲ ብዛዕባ እቲ ኣብ ቀረባ እዋን እተራእየ ኣረኣእያ ዝገልጽ ኢዩ ነይሩ ።,እቲ ዓማዊል ዝሃቦ መልሲ ናይ ሕጂ ጦብላሕታ ኢዩ ነይሩ ።,A
"ኣብዚ እዋን እዚ ሓደ ሓላው ሕርሻ ኣብ ሓደ ኸረን ካብ ዚርከብ ክልተ ጐረባብቱ ዚበዝሕ መሬት ኣለዎ ። ሓደ ሓረስታይ ወናኒ እቲ ኣብ ጎቦ ኻብ ""A"" ዚትሕት ""B"" ዚብል ጥቕላል እዩ። ብ2000 እቲ ኽልቲኡ መሬት ዚውንን ዝነበረ ሓረዪ ናይ ብሕቲ መትረብ ፈሳሲ ዚኸደሉ ትቦታት ሰርሐ። እዚ ስርዓት እዚ ኣብ ክልቲኡ ጥቕላልቲ መሬት ዚዝርጋሕ ኣብ ትሕቲ መሬት ዚርከብ ቱቦ ዝሓዘ እዩ ነይሩ ። እቲ ኻብ ጥቕላል ""A"" ዚወጽእ ፈሳሲ በቲ ስርዓት ኣቢሉ ናብቲ ኣብ ታሕተዋይ ክፋል እቲ ኸረን ዚርከብ ረሳሕ ፈሳሲ ዚኸደሉ ትቦ ምምሕዳር ከተማ ይፈስስ ነበረ። ብ2005 እቲ ሓረስታይ ነቲ ሓረስታይ ""B"" ኢሉ ሸጦ። እቲ ነቲ ሓረስታይ ዝሃቦ ውዕል ብዛዕባ መትረብ ፈሳሲ ዚኸደሉ ትቦታት እቲ ሓረስታይ ዋላ ሓንቲ ኣይጠቐሰን ። ኣብ ነፍሲ ወከፍ እቲ ጥቕላል እቶም ወነንቲ ዚሕዝዎ ብሕርሻ እተሰርሐ ዓበይቲ ኣባይቲ ኣሎ። ከም ውጽኢት ናይዚ ድማ እቲ ሓረስታይ ነቲ ሓረስታይ ብሰንኪ እቲ ረሳሕ ፈሳሲ ዚኸደሉ ትቦታት ኪጐድኦ ብምጽላይ ኪኸስሶ ጀመረ ። ፍርዲ ኪኸውን ኣለዎ",እቲ ሓረስታይ ነቲ ሓረስታይ ዝገበሮ ውዕል ነቲ ሓረስታይ ዚጥቀመሉ መገዲ ዚቕይድ ኪዳን ስለ ዘይነበሮ እቲ ሓረስታይ ነቲ መሬት ኪጥቀመሉ ኣይክእልን እዩ ነይሩ።,እቲ ሓረስታይ ግቡእ ስጕምቲ ዚገብረሉ ምኽንያት ንኣበሳ ዘይኰነስ ንህውከት ስለ ዚኸውን እቲ ሓረስታይ እዩ።,እቲ ሓረስታይ ስርዓት ረሳሕ ፈሳሲ ዚኸደሉ ትቦታት ቀንዲ ጠንቂ እቲ ኸሳሲ ኸም ሕጊ መጠን ዚጐድኦ ጕድኣት ስለ ዝነበረ እዩ።,እቲ ሓረስታይ እቲ ሓረስታይ ንኻልእ ብዚጐድእ መገዲ መሬቱ ኼመሓይሽ መሰል ስለ ዘይነበሮ እዩ ።,B
ሓንቲ 54 ዓመት ዝዕድሚኣ ሰበይቲ ኣብ ዝሓለፈ 3 ሰሙን የማነይቲ ምዕጕርታን ምንጋጋኣን ንሓጺር እዋን ስለ እተሳቐየት ናብቲ ቤት ጽሕፈት መጸት። ነፍሲ ወከፍ ስቓይ ን1 ካልኢት ወይ ካብኡ ንታሕቲ እዩ ዚወስድ ። መብዛሕትኡ ግዜ እቲ ቓንዛ ብሰንኪ ዝሑል ኣየር ምሕያኽ ብሜላ ብምንቕቓሕ ከምኡውን ኣስናና ብምሕጻብ እዩ ዚለዓዓል ። ኣብ ገጻ ዀነ ኣብ ርእሳ በሰላ ኣይነበራን ። ውጥረት ዝመልኦ ሕማም ርእስን ክራሸን መጥባሕቲ ኸስዐን ዜደንቕ ታሪኽ ሕክምና እዩ። ቍመታ 5 ሰንቲ ሜተር ክብደታ ድማ 137 ሊትሮ፣ BMI 23 ኪሎ ግራም እዩ ። ኣገዳሲ ምልክታት ንቡር እዩ ። እቲ ሕሙም ብየማናይ ሸነኽ ገጹ ምትንካፍ ኪጻወሮ ኣይክእልን እዩ ። ናይ ገጽ ድኽመት ወይ ስምዒት ምጥፋእ የለን ። እቲ ዝተረፈ ኣካላዊ መርመራ ዘይንቡር ነገር ኣይሕብርን እዩ ። ንጽጽር ንርእስኻ ብሲ. ቲ. ስካን ምስ እትገብራ ዘይንቡር ነገር ኣይርአን እዩ ። ኣብዚ እዋን እዚ ኻብ ኵሉ ንላዕሊ ግቡእ ዝዀነ ፋርማሰተራፒ ኣየናይ እዩ ?,ካርባማዘፒን,ላሞትሪጂን,ለቨቲራሰታም,ቶፒራማት,A
ብዛዕባ ስነ- ኣእምሮ ስኪዞፍረንያ እተገብረ መጽናዕቲ ኸም ዚሕብሮ ጂናዊ ዝንባለ ኸም ዘለዎ ዚሕብር እኳ እንተ ዀነ ካልእ ረቛሒታት እውን ኣሎ። ብዛዕባ እዚ ርእሰ ነገር እዚ ኻብ ዘሎካ ፍልጠት ተበጊስካ ካብዚ ዚስዕብ ሓሳባት ኣየናይ ጌጋ ምዃኑ ፍለጥ።,መጠኑ ዝሓለፈ ዶፓማይን ወይ ንዶፓማይን ናይ ስምዒት ክእለት ኣበርክቶ ዝገብር ረቛሒ ክኸውን ይኽእል ኢዩ ።,ጸዓዱ ሕሙማት ዝያዳ ምልክታት ኣለዎም ።,ካብቲ ኣብ ሳልሰይቲ ዓለም ዘሎ ዅነታት 65 ሚእታዊት ሕድገት እዩ ።,ኣብ ኣፍሪቃ ዚነብሩ ኣመሪካውያን ዝወሓደ መጠን ስኪዞፍረንያ ኸም ዘለዎም ተፈልጠ ።,D
ሓደ ኣብ ዓብዪ ትካል ፍርያምነት ዚሰርሕ ሰራሕተኛ ነቲ ስራሕ ዜሰልኪ ዀይኑ ስለ ዝረኸቦ ነቲ ስራሕ ብገንዘብ ጥራይ እዩ ዚከታተሎ። እቲ ሰራሕተኛ ብዙሕ ስለ ዘይዓዪ ዝለዓለ መጠን ወይ ዝሓሸ ዓይነት ስራሕ ንኽረክብ ኣይድረኽን ኢዩ። ብመሰረት እቲ ኤፍ. ሀርዝበርግ ዘቕረቦ ኽልተ ረቛሒታት ዘለዎ ኽልሰ-ሓሳብ 10 ነዚ ሰራሕተኛ እዚ ገዛእ ርእሱ ኽድርኾ ዝኽእል ዝበለጸ መገዲ ኢዩ,ዝያዳ ፍርያምነት ንምርካብ ዝያዳ ደሞዝ ንኽትከፍል ዜለዓዕለካ ደሞዝ ሃብ,ብድሆታትን ዕግበትን ምእንቲ ኺህልወካ ነቲ ስራሕ ከም ብሓድሽ ኣተዓራርዮ,ኣብ ፍልጠት እተመርኰሰ ማሕበራዊ ርክባት ንምርካብ ዘሎ ኣጋጣሚታት ምውሳኽ,ነቲ ሰራሕተኛ ዝያዳ ኽብሪ ዘለዎ ናይ ስራሕ ማዕበል ከም ዚህልዎ ምግባር,B
ካብዚ ስዒቡ ዘሎ ብዛዕባ ጾታዊ ርክብ ምስቶም ቀደም ሕክምና ዚገብሩ ዝነበሩ ዓማዊል ዚገልጽ ስነ-ምግባራዊ መምርሒታት ዚገልጾ ኣየናይ እዩ?,ተመራመርቲ ስነ-ኣእምሮ ኣብ ትሕቲ ዝዀነ ይኹን ኵነታት ምስቶም ቀደም ሕክምና ዚገብሩ ዝነበሩ ዓማዊል ጾታዊ ርክብ ከይገብሩ ተኸልኪሎም እዮም።,ተመራመርቲ ስነ-ኣእምሮ እቲ ሕክምና ምስ ኣቋረጸ እንተ ወሓደ ንሓደ ዓመት ዚኣክል ምስቶም ቀደም ሕክምና ዚገብሩ ዝነበሩ ዓማዊል ጾታዊ ርክብ ከይፍጽሙ ተኸልኪሎም እዮም።,ተመራመርቲ ስነ-ኣእምሮ ኣብ ገሊኡ ዅነታት (ንኣብነት ምዝመዛ ኼጋጥም ከሎ) ምስቶም ቀደም ሕክምና ዚገብሩ ዝነበሩ ዓማዊል ጾታዊ ርክብ ከይገብሩ ተኸልኪሎም እዮም።,ተመራመርቲ ስነ-ኣእምሮ ምስቶም ቀደም ሕክምና ዚገብሩ ዝነበሩ ዓማዊል ጾታዊ ርክብ ከይገብሩ ኣይክልክሉን እዮም።,C
ብዛዕባ ኻልኣይ ቋንቋ ምዕዳግ እተገብረ መጽናዕቲ ኸም ዚሕብሮ ካብዚ ዚስዕብ ብዛዕባ እቶም ካልኣይ ቋንቋ ዜጥርዩ ቘልዑ ኣየናዮም እዩ,ኣእምሮኣዊ ዕቤቶም ደንጒዩ እዩ,ካብቶም ክልተ ቛንቋ ዘይዛረቡ ቘልዑ ዝሓሸ ትርጕም ኣለዎም,ቋንቋኦም ነቲ ኻልኣይ ቋንቋ ኣብ ምጥራይ ዋላ ሓንቲ ጽልዋ የብሉን,ኣእምሮኣዊ ተዓጻጻፍነት ከም ዚውስኽ ገይሮም እዮም,D
ኣብ ውሽጢ ኣየናይ መዳይ ህዝባዊ ርክባት እዩ ንህዝባዊ ርክባት ዚምልከት ?,ትካል,ቍጠባዊ ርክባት,ህዝባዊ ጕዳያት,ንግዲ,C
