Question,A,B,C,D,Answer
Даяарчлалын нөхцөлд бид 'хөгжил' гэдэг нэр томъёог хэрхэн хамгийн сайн тодорхойлох вэ?,"Хөгжил гэдэг нэр томъёо нь айдас, хүсэл зоригоос чөлөөтэй байх хүний нөхцөл байдлыг хэлнэ; амьдралыг тэтгэх хангалттай нөөц бололцоо байгаа бөгөөд энэ амьдрал гэнэтийн тасалдал буюу аюул заналаас ангид байдалд оршин тогтнож болно.","Улс орон хөгжсөн гэж үзэхийн тулд дэлхийн улс төрийн тогтолцооны хүрээнд эдийн засаг, улс төрийн тодорхой байр сууринд хүрсэн байх; 'Хөгжсөн' төр гэж юу болох шалгуурыг энэ систем дэх харилцан үйлчлэлийн тэдгээр шаардлагуудаар ийнхүү тодорхойлдог.","Хөгжил нь неолиберал глобалчлалыг дагалддаг тэгш бус байдлыг шийдвэрлэх арга хэрэгсэл юм. Энэ нөхцөлд хөгжил гэдэг нь хүн ам, нийгмийн нөөц бололцоог үр ашигтай ашиглах, үйлдвэрлэл, хангамжийн үр өгөөжийг нэмэгдүүлэх чадварыг хэлнэ. Энэ нь нийгэм доторх орлогыг илүү тэгш хуваарилахыг дэмждэг.","Нийгмийн хөгжил гэдэг нь хүн амынхаа захиалдаг үзэл суртал, ёс зүйн үнэ цэнийн системийг хэлнэ. Дэлхий дахиныг хамарсан олон улсын тогтолцоонд энэ нь өрнөдийн либерал ардчилсан үзэл суртал, чөлөөт зах зээлийн эдийн засгийг хүлээн зөвшөөрөхийг хэлдэг.",C
Евроцентризмыг дараахаас хамгийн сайн тодорхойлсон нь аль нь вэ?,"Евроцентризм нь Европын нийгэмлэгүүдийг Европын бус нийгэмлэгтэй харьцуулж, тус бүрийн харьцангуй үнэ цэнийг шударга бус харьцуулалт хийх судалгааны хэв маяг юм.","Евроцентризм гэдэг нь Европын бус нийгмийн үнэлгээ, үнэлгээ нь европчуудын соёлын таамаглал, ялгаварлан гадуурхах үзлийн хувьд зохицсон бодол санааны хэв маяг юм.","Евроцентризм нь зөвхөн Европын улс төр, эдийн засгийн тогтолцоог авч үздэг судалгаа эсвэл эрдэм шинжилгээний бүтээлийг дүрсэлдэг.",Энэ бүх сонголт.,B
"Нийгэм эмх цэгц, тогтвортой байдлыг хадгалахад шаардлагатай үйл ажиллагааг хэрхэн хэрэгжүүлдэг вэ гэдэг дээр дараах онолуудын аль нь төвлөрч байна вэ?",Функционализм,Харилцан шүтсэн үзэл,Рациуал-монгол онол,Зөрчилдөөний онол,A
Дараах зүйлсийн аль нь хаалттай хувийн баримт бичиг вэ?,"засгийн газрын ""цагаан цаас""",эмнэлгийн нууц бүртгэл,өрхийн тооцооны дэвтэр,бизнесийн хувьцааны бүртгэл,C
Америкийн нэг талыг барьсан маргааныг дараах цэгүүдийн аль нь дэмжиж байна вэ?,Сайн ууч сэтгэлт гегемон,Олон талт үзлийн үр ашиггүй байдал,Америкийн хүч,Дээрх бүхэн,D
Герпесийн вирус ямар өвчин үүсгэдэггүй вэ?,Нярайн саажилт,Энцефалит,Бэлгийн замын халдварт өвчин,Хорт хавдар,A
Хоёрдогч буюу хоёрдогч масктай судалгааны зорилго нь:,Эмчлүүлсэн болон эмчлэгдээгүй сэдвүүдийн харьцуулалтад хүрэх,Жишээ хувьсах үр нөлөөг багасгах,"Ажиглагч, субъектын ялгаварлан гадуурхах үзлээс зайлсхий","Ажиглагчдын тал тохой татах, жишээ янзлахаас зайлсхий",B
 Даодежинг хэмээх сонгодог бичвэрийг англиар ямар нэрээр мэддэг вэ?,Өөрчлөлтийн сонгодог бүтээл,Арга зам ба хүч чадлын сонгодог бүтээл,Эмэгтэйчүүдийн сонгодог бүтээл,Философийн классик,B
 Коммунадес де Бэйс нь дараах зүйлсийн альтай нь холбоотой вэ?,Хамба лам Оскар Ромеро,"Эсэргүүцэл, шинэчлэл",Бүх хүний нэр төр,Дээрх бүхэн,D
Ерөнхий прокурор нь дараах субъектуудын аль нь тэргүүн вэ?,Сенатын Эрх зүйн хороо,Хууль зүйн яам,Засаг даргын Тамгын газар,Шүүгдэгчийн өмгөөлөгчийн корпус,B
Соронзон шугам нь одоогийн зөөврүүлж буй утасны хэлбэрийн тухай,тойрон хүрээлэгчид,радиал шугам,eddy урсгал,эрчим хүчний тойрог,A
'Chili con carne' гэдэг үг нь чили гэдэг нь юу гэсэн үг вэ?,вандуй,мах,бяслаг,чили гоймон,B
Эрэлт хэрэгцээтэй бүтээгдэхүүн дээр үнэ нь өссөний дараа нөхцөл байдлыг дараах байдлаар хамгийн сайн тодорхойлж байна уу?,Шаардах тоо хэмжээ өөрчлөгдөхгүй.,Шаардах тоо хэмжээ нэмэгдэнэ.,Нийт орлого буурна.,Нийт орлого өөрчлөгдөхгүй.,A
